frame,time,Ball_z,Ball_y,Ball_x,Ball_rot_x,Ball_rot_y,Ball_rot_z,Ball_rot_w,Ball_ang_vel_x,Ball_ang_vel_y,Ball_ang_vel_z,Ball_vel_x,Ball_vel_y,Ball_vel_z,hxzywassaved_x,hxzywassaved_y,hxzywassaved_z,hxzywassaved_rot_x,hxzywassaved_rot_y,hxzywassaved_rot_z,hxzywassaved_rot_w,hxzywassaved_yaw,hxzywassaved_pitch,hxzywassaved_roll,hxzywassaved_ang_vel_x,hxzywassaved_ang_vel_y,hxzywassaved_ang_vel_z,hxzywassaved_vel_x,hxzywassaved_vel_y,hxzywassaved_vel_z,hxzywassaved_throttle,Juicy_Dom12_x,Juicy_Dom12_y,Juicy_Dom12_z,Juicy_Dom12_rot_x,Juicy_Dom12_rot_y,Juicy_Dom12_rot_z,Juicy_Dom12_rot_w,Juicy_Dom12_yaw,Juicy_Dom12_pitch,Juicy_Dom12_roll,Juicy_Dom12_ang_vel_x,Juicy_Dom12_ang_vel_y,Juicy_Dom12_ang_vel_z,Juicy_Dom12_vel_x,Juicy_Dom12_vel_y,Juicy_Dom12_vel_z,hxzywassaved_boost,Juicy_Dom12_boost,Juicy_Dom12_throttle,hxzywassaved_steer,Juicy_Dom12_steer,Juicy_Dom12_handbrake,hxzywassaved_handbrake,Juicy_Dom12_jump,Juicy_Dom12_double_jump,hxzywassaved_jump,hxzywassaved_double_jump,hxzywassaved_rot_jump,hxzywassaved_rot_double_jump,hxzywassaved_ang_vel_jump,hxzywassaved_ang_vel_double_jump,hxzywassaved_vel_jump,hxzywassaved_vel_double_jump,Juicy_Dom12_rot_jump,Juicy_Dom12_rot_double_jump,Juicy_Dom12_ang_vel_jump,Juicy_Dom12_ang_vel_double_jump,Juicy_Dom12_vel_jump,Juicy_Dom12_vel_double_jump
4911,189.0385,793.63,4732.6,-1875.28,-0.351939,-0.6169216,0.08885533,0.69832045,168.86,65.19,159.24,867.72,268.44,-537.19,-2158.41,4582.51,756.61,0.7067076,-0.22736189,-0.26898825,-0.6136092,0.011637371304942384,0.7197740385653646,-1.7072087402186569,501.88,86.55,-207.64,558.23,110.34,-561.21,0.0,-2001.44,4586.24,17.01,0.0004612551,0.004760908,-0.080401644,0.99675107,-0.16097815318603828,0.009565197480469348,0.000153950411917554,-0.28,0.04,210.37,819.74,-147.51,0.29,0.0,100.0,0.539,0.688,0.367,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4912,189.07182,779.94,4739.32,-1853.59,-0.32404238,-0.6198294,0.09256156,0.7086892,168.86,65.19,159.24,867.06,268.23,-553.01,-2107.26,4592.63,702.19,-0.5089929,0.23201755,0.2850271,0.778366,0.27702016101252996,0.7093526185625321,-1.0550984600757025,524.09,43.16,-161.13,558.23,110.34,-620.72,0.0,-1923.9,4576.39,17.01,6.743496e-05,0.0047770925,-0.022644743,0.99973214,-0.045294263119589256,0.0095548252941489,-8.152199148067573e-05,0.36,-0.02,133.77,866.11,-53.03,0.29,0.0,100.0,0.773,0.688,0.68,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4913,189.10515,761.07,4748.24,-1824.71,-0.28639197,-0.6228343,0.09737372,0.7215091,168.86,65.19,159.24,866.18,267.95,-574.09,-2107.26,4592.63,702.19,-0.5089929,0.23201755,0.2850271,0.778366,0.27702016101252996,0.7093526185625321,-1.0550984600757025,524.09,43.16,-161.13,558.23,110.34,-620.72,0.0,-1923.9,4576.39,17.01,6.743496e-05,0.0047770925,-0.022644743,0.99973214,-0.045294263119589256,0.0095548252941489,-8.152199148067573e-05,0.36,-0.02,133.77,866.11,-53.03,0.29,0.0,100.0,0.773,0.516,0.68,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4914,189.13847,751.37,4752.7,-1810.28,-0.26738602,-0.62395644,0.09972054,0.72748804,168.86,65.19,159.24,865.74,267.81,-584.63,-2107.26,4592.63,702.19,-0.5089929,0.23201755,0.2850271,0.778366,0.27702016101252996,0.7093526185625321,-1.0550984600757025,524.09,43.16,-161.13,558.23,110.34,-620.72,0.0,-1923.9,4576.39,17.01,6.743496e-05,0.0047770925,-0.022644743,0.99973214,-0.045294263119589256,0.0095548252941489,-8.152199148067573e-05,0.36,-0.02,133.77,866.11,-53.03,0.29,0.0,100.0,0.773,0.0,0.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4915,189.1718,726.35,4763.85,-1774.23,-0.2194207,-0.6256666,0.10541205,0.7411371,168.86,65.19,159.24,864.64,267.46,-610.93,-2056.11,4602.75,642.32,-0.28805897,0.19876394,0.30417868,0.8859968,0.5231890913840701,0.555597738327053,-0.47628575811952467,506.45,19.93,-27.44,558.23,110.34,-680.23,0.0,-1842.79,4579.28,17.01,-0.00025085805,0.0047716973,0.06602447,0.99780655,0.1321471950812482,0.009555732605593743,0.00012948787186235278,0.0,-0.01,222.2,897.34,103.4,0.3,0.0,100.0,0.852,-0.414,0.992,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4916,189.20512,705.55,4772.77,-1745.43,-0.18064813,-0.6258986,0.10977104,0.7507113,168.86,65.19,159.24,863.76,267.18,-631.95,-2056.11,4602.75,642.32,-0.28805897,0.19876394,0.30417868,0.8859968,0.5231890913840701,0.555597738327053,-0.47628575811952467,506.45,19.93,-27.44,558.23,110.34,-680.23,0.0,-1782.77,4590.99,17.01,-0.0006338886,0.004728539,0.14282505,0.98973644,0.2866340261195814,0.009541229818257328,9.594671293460143e-05,-0.07,-0.01,236.62,898.88,233.81,0.3,0.0,100.0,0.883,-0.25,0.805,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4917,189.23845,689.49,4779.45,-1723.85,-0.1513705,-0.6254077,0.112927,0.7570995,168.86,65.19,159.24,863.1,266.97,-647.7,-2014.26,4611.03,589.29,-0.1258206,0.1249359,0.349042,0.92017925,0.7001307231483254,0.32336631034646296,-0.1528232935839041,508.71,-65.93,70.84,558.23,110.34,-728.92,0.0,-1782.77,4590.99,17.01,-0.0006338886,0.004728539,0.14282505,0.98973644,0.2866340261195814,0.009541229818257328,9.594671293460143e-05,-0.07,-0.01,236.62,898.88,233.81,0.3,0.0,100.0,0.883,-0.242,0.805,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4918,189.27177,667.47,4788.33,-1695.09,-0.11212857,-0.62387013,0.116973095,0.764546,168.86,65.19,159.24,862.22,266.69,-668.69,-2014.26,4611.03,589.29,-0.1258206,0.1249359,0.349042,0.92017925,0.7001307231483254,0.32336631034646296,-0.1528232935839041,508.71,-65.93,70.84,558.23,110.34,-728.92,0.0,-1782.77,4590.99,17.01,-0.0006338886,0.004728539,0.14282505,0.98973644,0.2866340261195814,0.009541229818257328,9.594671293460143e-05,-0.07,-0.01,236.62,898.88,233.81,0.3,0.0,100.0,0.883,-0.344,0.805,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4919,189.3051,638.95,4799.43,-1659.19,-0.06282536,-0.62053615,0.12176376,0.77211493,168.86,65.19,159.24,861.12,266.34,-694.89,-1963.11,4621.15,519.5,0.108363,0.045022443,0.36921862,0.92190456,0.7622205681540029,0.002993520840864866,0.2352107940946357,537.49,112.23,-31.75,558.23,110.34,-788.43,0.0,-1707.6,4616.02,17.01,-0.0010870515,0.004647617,0.20698021,0.9783335,0.41697848753795697,0.009543979997013266,-0.00020307756227591097,-0.26,-0.1,75.69,906.85,344.21,0.26,0.0,100.0,0.898,-0.32,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4920,189.33842,615.35,4808.31,-1630.51,-0.023265144,-0.61674356,0.12537828,0.7767666,168.86,65.19,159.24,860.24,266.06,-715.83,-1963.11,4621.15,519.5,0.108363,0.045022443,0.36921862,0.92190456,0.7622205681540029,0.002993520840864866,0.2352107940946357,537.49,112.23,-31.75,558.23,110.34,-788.43,0.0,-1707.6,4616.02,17.01,-0.0010870515,0.004647617,0.20698021,0.9783335,0.41697848753795697,0.009543979997013266,-0.00020307756227591097,-0.26,-0.1,75.69,906.85,344.21,0.26,0.0,100.0,0.898,-0.242,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
4921,189.37175,584.87,4819.39,-1594.7,0.026232282,-0.61059886,0.1296078,0.7808218,168.86,65.19,159.24,859.14,265.71,-741.98,-1963.11,4621.15,519.5,0.108363,0.045022443,0.36921862,0.92190456,0.7622205681540029,0.002993520840864866,0.2352107940946357,537.49,112.23,-31.75,558.23,110.34,-788.43,0.0,-1707.6,4616.02,17.01,-0.0010870515,0.004647617,0.20698021,0.9783335,0.41697848753795697,0.009543979997013266,-0.00020307756227591097,-0.26,-0.1,75.69,906.85,344.21,0.26,0.0,100.0,0.898,-0.172,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4922,189.40508,572.37,4823.81,-1580.38,0.04602048,-0.6077127,0.13121004,0.78188956,168.86,65.19,159.24,858.7,265.57,-752.42,-1916.87,4628.19,458.32,0.31592855,0.043279923,0.34609643,0.8823453,0.7005796450115328,-0.1427925688564681,0.635418922241524,437.32,332.33,28.32,1084.96,-38.9,-837.12,0.0,-1623.78,4651.94,17.01,-0.0011463943,0.0046368274,0.22235547,0.97495395,0.44846388892136213,0.009551345689650614,-0.00017332333720950014,0.13,0.04,14.69,923.81,423.25,0.26,0.0,100.0,0.906,-0.07,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4923,189.4384,527.27,4839.28,-1530.35,0.11507952,-0.5956822,0.13639446,0.7831449,168.86,65.19,159.24,857.16,265.08,-788.95,-1916.87,4628.19,458.32,0.31592855,0.043279923,0.34609643,0.8823453,0.7005796450115328,-0.1427925688564681,0.635418922241524,437.32,332.33,28.32,1084.96,-38.9,-837.12,0.0,-1623.78,4651.94,17.01,-0.0011463943,0.0046368274,0.22235547,0.97495395,0.44846388892136213,0.009551345689650614,-0.00017332333720950014,0.13,0.04,14.69,923.81,423.25,0.26,0.0,100.0,0.906,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4924,189.47173,500.54,4848.12,-1501.79,0.15431066,-0.5874713,0.13905409,0.7821315,168.86,65.19,159.24,856.28,264.8,-809.79,-1817.43,4624.67,378.6,0.52737844,0.2635557,0.35112438,0.72740775,0.9089775546182033,0.013074434421889061,1.2610187529887291,225.31,436.49,247.38,1084.96,-38.9,-896.63,0.0,-1540.28,4696.66,17.01,-0.0012165266,0.0046152486,0.27316922,0.9619542,0.5533793970821799,0.009544095688732442,0.00018101022078687894,0.11,0.07,183.27,894.68,546.66,0.29,0.0,100.0,0.961,0.109,0.992,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4925,189.50505,486.91,4852.54,-1487.53,0.1738345,-0.5830098,0.14030029,0.78115106,168.86,65.19,159.24,855.84,264.66,-820.21,-1817.43,4624.67,378.6,0.52737844,0.2635557,0.35112438,0.72740775,0.9089775546182033,0.013074434421889061,1.2610187529887291,225.31,436.49,247.38,1084.96,-38.9,-896.63,0.0,-1540.28,4696.66,17.01,-0.0012165266,0.0046152486,0.27316922,0.9619542,0.5533793970821799,0.009544095688732442,0.00018101022078687894,0.11,0.07,183.27,894.68,546.66,0.29,0.0,100.0,0.961,0.117,0.992,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4926,189.53838,466.14,4859.14,-1466.14,0.20298807,-0.5758832,0.14206438,0.7790841,168.86,65.19,159.24,855.18,264.45,-835.81,-1817.43,4624.67,378.6,0.52737844,0.2635557,0.35112438,0.72740775,0.9089775546182033,0.013074434421889061,1.2610187529887291,225.31,436.49,247.38,1084.96,-38.9,-896.63,0.0,-1540.28,4696.66,17.01,-0.0012165266,0.0046152486,0.27316922,0.9619542,0.5533793970821799,0.009544095688732442,0.00018101022078687894,0.11,0.07,183.27,894.68,546.66,0.29,0.0,100.0,0.961,0.117,0.992,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4927,189.5717,437.84,4867.94,-1437.66,0.24156643,-0.5655683,0.14421698,0.77522874,168.86,65.19,159.24,854.3,264.17,-856.61,-1736.07,4621.79,322.17,0.63474286,0.44117466,0.34585905,0.53183454,1.1899972806204187,0.030205312428559703,1.7672130044553456,233.97,427.85,254.34,1084.96,-38.9,-266.37,0.0,-1461.59,4754.4,17.01,-0.001685874,0.004469589,0.36488658,0.9310397,0.7470314787412036,0.009553180508107993,0.00012256043493244162,-0.08,-0.06,225.04,817.93,703.68,0.29,0.0,100.0,0.992,0.0,0.992,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
4928,189.60503,386.66,4883.34,-1387.87,0.3081007,-0.545327,0.1474161,0.7654808,168.86,65.19,159.24,852.76,263.68,-892.95,-1736.07,4621.79,322.17,0.63474286,0.44117466,0.34585905,0.53183454,1.1899972806204187,0.030205312428559703,1.7672130044553456,233.97,427.85,254.34,1084.96,-38.9,-266.37,0.0,-1461.59,4754.4,17.01,-0.001685874,0.004469589,0.36488658,0.9310397,0.7470314787412036,0.009553180508107993,0.00012256043493244162,-0.08,-0.06,225.04,817.93,703.68,0.29,0.0,100.0,0.992,-0.133,0.992,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4929,189.63835,371.65,4887.74,-1373.67,0.3268423,-0.5390474,0.14819835,0.76199687,168.86,65.19,159.24,852.32,263.54,-903.32,-1636.63,4618.27,316.9,0.69650954,0.6057651,0.30505264,0.2342349,1.489916108679004,-0.14163455768965127,2.362108317792596,233.22,426.92,256.59,1084.96,-38.9,-17.66,0.0,-1461.59,4754.4,17.01,-0.001685874,0.004469589,0.36488658,0.9310397,0.7470314787412036,0.009553180508107993,0.00012256043493244162,-0.08,-0.06,225.04,817.93,703.68,0.29,0.0,100.0,0.992,-0.133,0.992,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4930,189.67168,348.81,4894.32,-1352.37,0.35471192,-0.52922344,0.14925572,0.75619096,168.86,65.19,159.24,851.66,263.33,-918.86,-1627.59,4617.95,316.76,0.69780815,0.617515,0.29933417,0.20527546,1.5118131229157035,-0.16498171614735418,2.413824180758929,232.26,426.86,257.55,1084.96,-38.9,-16.89,0.0,-1396.45,4818.11,17.01,-0.0021390368,0.004280771,0.418743,0.9080922,0.8641304913911478,0.00956622878828011,-0.0002998132082291617,-0.53,-0.66,-15.44,775.45,786.04,0.29,0.0,100.0,0.758,-0.125,-1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4931,189.705,317.75,4903.08,-1324.0,0.39136434,-0.51536953,0.15045337,0.7473901,168.86,65.19,159.24,850.78,263.05,-939.58,-1627.59,4617.95,316.76,0.69780815,0.617515,0.29933417,0.20527546,1.5118131229157035,-0.16498171614735418,2.413824180758929,232.26,426.86,257.55,1084.96,-38.9,-16.89,0.0,-1396.45,4818.11,17.01,-0.0021390368,0.004280771,0.418743,0.9080922,0.8641304913911478,0.00956622878828011,-0.0002998132082291617,-0.53,-0.66,-15.44,775.45,786.04,0.29,0.0,100.0,0.758,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4932,189.73833,277.95,4914.03,-1288.58,0.436287,-0.49688694,0.15161325,0.7346907,168.86,65.19,159.24,849.68,262.7,-965.43,-1546.23,4615.07,315.58,0.675299,0.6967342,0.23438056,-0.05998765,1.6590174462216152,-0.411674852441616,2.8703061087370925,226.31,425.07,265.68,1084.96,-38.9,-15.49,0.0,-1338.2,4875.94,17.01,-0.0020095618,0.004356298,0.37707883,0.92616874,0.7732878132622019,0.009585007249700702,-0.0004370712257184173,0.09,0.21,-170.8,779.57,741.8,0.29,0.0,100.0,0.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4933,189.77165,245.34,4922.79,-1260.27,0.47143954,-0.48119342,0.15226603,0.72319615,168.86,65.19,159.24,848.8,262.42,-986.09,-1546.23,4615.07,315.58,0.675299,0.6967342,0.23438056,-0.05998765,1.6590174462216152,-0.411674852441616,2.8703061087370925,226.31,425.07,265.68,1084.96,-38.9,-15.49,0.0,-1338.2,4875.94,17.01,-0.0020095618,0.004356298,0.37707883,0.92616874,0.7732878132622019,0.009585007249700702,-0.0004370712257184173,0.09,0.21,-170.8,779.57,741.8,0.29,0.0,100.0,0.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4934,189.80498,212.04,4931.54,-1231.99,0.5058262,-0.46472302,0.15267064,0.7105379,168.86,65.19,159.24,847.92,262.14,-1006.73,-1546.23,4615.07,315.58,0.675299,0.6967342,0.23438056,-0.05998765,1.6590174462216152,-0.411674852441616,2.8703061087370925,226.31,425.07,265.68,1084.96,-38.9,-15.49,0.0,-1338.2,4875.94,17.01,-0.0020095618,0.004356298,0.37707883,0.92616874,0.7732878132622019,0.009585007249700702,-0.0004370712257184173,0.09,0.21,-170.8,779.57,741.8,0.29,0.0,100.0,0.0,-0.031,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4935,189.8383,169.45,4942.44,-1196.69,0.54765755,-0.44308442,0.15283248,0.69310147,168.86,65.19,159.24,846.82,261.79,-1032.5,-1428.71,4610.91,313.89,0.5486556,0.7093767,0.107774965,-0.42912263,1.6140134220109035,-0.814061901690002,-2.6600481360240678,225.77,429.56,258.84,1084.96,-38.9,-15.47,0.0,-1250.72,4946.27,17.33,0.00535973,0.0010061295,0.2745341,0.96156186,0.5562133034829261,-0.0010079459674155547,0.010860076599878385,42.71,-6.25,-215.61,834.87,554.34,8.16,0.0,100.0,0.0,-0.117,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4936,189.87163,144.24,4950.71,-1156.8,0.57886654,-0.427256,0.16416694,0.6748445,39.93,-83.0,156.82,1338.95,15.67,66.56,-1428.71,4610.91,313.89,0.5486556,0.7093767,0.107774965,-0.42912263,1.6140134220109035,-0.814061901690002,-2.6600481360240678,225.77,429.56,258.84,1084.96,-38.9,-15.47,0.0,-1250.72,4946.27,17.33,0.00535973,0.0010061295,0.2745341,0.96156186,0.5562133034829261,-0.0010079459674155547,0.010860076599878385,42.71,-6.25,-215.61,834.87,554.34,8.16,0.0,100.0,0.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4937,189.90495,147.58,4949.75,-1132.13,0.58549136,-0.42485532,0.17555004,0.6677425,39.93,-83.0,156.82,1621.04,-130.55,339.42,-1365.43,4608.67,312.98,0.44443312,0.66403615,0.035937607,-0.60020304,1.3626874214866238,-0.9774186901026065,-2.0889259163375185,247.21,431.31,235.26,1084.96,-38.9,-15.47,0.0,-1201.36,4974.26,16.6,0.047763,0.025887016,0.21473263,0.9751607,0.43505460291532777,0.029979942852059162,0.1045077848121816,113.99,32.63,-217.07,856.15,413.37,45.34,0.0,100.0,0.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4938,189.93828,158.44,4945.39,-1078.13,0.5983419,-0.41976264,0.1981867,0.65307605,39.93,-83.0,156.82,1619.36,-130.39,317.4,-1365.43,4608.67,312.98,0.44443312,0.66403615,0.035937607,-0.60020304,1.3626874214866238,-0.9774186901026065,-2.0889259163375185,247.21,431.31,235.26,1084.96,-38.9,-15.47,0.0,-1201.36,4974.26,16.6,0.047763,0.025887016,0.21473263,0.9751607,0.43505460291532777,0.029979942852059162,0.1045077848121816,113.99,32.63,-217.07,856.15,413.37,45.34,0.0,100.0,0.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4939,189.9716,166.1,4942.12,-1037.67,0.6076209,-0.41568956,0.21505092,0.64167917,39.93,-83.0,156.82,1618.12,-130.27,300.9,-1284.07,4605.79,311.81,-0.28559354,-0.5557498,0.04604206,0.77939636,0.799945891036171,-0.9972834298463875,-1.1550074386743054,248.86,435.4,225.81,1084.96,-38.9,-15.47,0.0,-1201.36,4974.26,16.6,0.047763,0.025887016,0.21473263,0.9751607,0.43505460291532777,0.029979942852059162,0.1045077848121816,113.99,32.63,-217.07,856.15,413.37,45.34,0.0,100.0,0.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4940,190.00493,175.67,4937.78,-983.77,0.61950034,-0.40992787,0.23735848,0.6259708,39.93,-83.0,156.82,1616.48,-130.11,278.92,-1284.07,4605.79,311.81,-0.28559354,-0.5557498,0.04604206,0.77939636,0.799945891036171,-0.9972834298463875,-1.1550074386743054,248.86,435.4,225.81,1084.96,-38.9,-15.47,0.0,-1120.52,5003.01,19.32,0.06251785,0.017476527,0.111918174,0.9915949,0.22610979590738176,0.020666974051731922,0.12827546054780173,-4.59,7.32,-233.99,915.54,235.32,12.72,0.0,100.0,0.891,0.0,-1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4941,190.03825,190.66,4930.22,-889.57,0.63891006,-0.39893863,0.27586123,0.5971118,39.93,-83.0,156.82,1613.61,-129.83,240.51,-1284.07,4605.79,311.81,-0.28559354,-0.5557498,0.04604206,0.77939636,0.799945891036171,-0.9972834298463875,-1.1550074386743054,248.86,435.4,225.81,1084.96,-38.9,-15.47,0.0,-1120.52,5003.01,19.32,0.06251785,0.017476527,0.111918174,0.9915949,0.22610979590738176,0.020666974051731922,0.12827546054780173,-4.59,7.32,-233.99,915.54,235.32,12.72,0.0,100.0,0.891,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4942,190.07158,194.53,4928.06,-862.69,0.64412636,-0.39559385,0.28672105,0.5885557,39.93,-83.0,156.82,1612.79,-129.75,229.55,-1184.63,4602.27,310.12,-0.084927924,-0.382479,0.13350284,0.9103154,0.429921499060775,-0.7391727862557209,-0.3548096624563669,217.58,399.07,195.4,1084.96,-38.9,-31.7,0.0,-1049.41,5014.56,19.4,0.053459905,0.0153401885,0.024532922,0.9981507,0.05065679264536403,0.028004244607108184,0.10772515146825357,-49.17,1.24,-232.43,970.43,87.0,-7.4,0.0,100.0,0.977,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4943,190.1049,200.0,4924.82,-822.39,0.6516824,-0.39039865,0.30288935,0.57546246,39.93,-83.0,156.82,1611.56,-129.63,213.11,-1184.63,4602.27,310.12,-0.084927924,-0.382479,0.13350284,0.9103154,0.429921499060775,-0.7391727862557209,-0.3548096624563669,217.58,399.07,195.4,1084.96,-38.9,-31.7,0.0,-1049.41,5014.56,19.4,0.053459905,0.0153401885,0.024532922,0.9981507,0.05065679264536403,0.028004244607108184,0.10772515146825357,-49.17,1.24,-232.43,970.43,87.0,-7.4,0.0,100.0,0.977,-0.023,-1.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
4944,190.13823,206.64,4920.5,-768.7,0.6612177,-0.38316956,0.32420427,0.5575516,39.93,-83.0,156.82,1609.92,-129.47,191.23,-1103.27,4599.39,305.73,0.01490321,-0.27384362,0.17087816,0.9463552,0.37899428200216206,-0.5508362077925218,-0.0768051160202109,142.45,307.05,129.98,1084.96,-38.9,-80.39,0.0,-974.92,5016.47,18.57,0.032706037,0.0118497545,-0.03618033,0.99873966,-0.07157969809248549,0.02603921249152719,0.06453883422527354,-46.8,-3.3,-81.01,1010.86,-12.0,-9.93,0.0,100.0,0.93,-0.055,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4945,190.17155,216.52,4912.94,-674.88,0.676457,-0.36965558,0.36077568,0.52497774,39.93,-83.0,156.82,1607.05,-129.19,152.97,-1103.27,4599.39,305.73,0.01490321,-0.27384362,0.17087816,0.9463552,0.37899428200216206,-0.5508362077925218,-0.0768051160202109,142.45,307.05,129.98,1084.96,-38.9,-80.39,0.0,-974.92,5016.47,18.57,0.032706037,0.0118497545,-0.03618033,0.99873966,-0.07157969809248549,0.02603921249152719,0.06453883422527354,-46.8,-3.3,-81.01,1010.86,-12.0,-9.93,0.0,100.0,0.93,-0.203,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
4946,190.20488,221.16,4908.62,-621.34,0.68430024,-0.361477,0.38123283,0.50569665,39.93,-83.0,156.82,1605.41,-129.03,131.13,-1103.27,4599.39,305.73,0.01490321,-0.27384362,0.17087816,0.9463552,0.37899428200216206,-0.5508362077925218,-0.0768051160202109,142.45,307.05,129.98,1084.96,-38.9,-80.39,0.0,-897.79,5012.57,17.77,0.015658481,0.01117001,-0.05021228,0.99855334,-0.1001251838327788,0.023882467902865724,0.030163087626606955,-48.8,7.84,-13.4,1042.59,-76.57,-10.95,0.0,100.0,0.875,-0.297,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4947,190.2382,223.21,4906.48,-594.59,0.68799037,-0.35725826,0.39133197,0.49587807,39.93,-83.0,156.82,1604.59,-128.95,120.23,-1003.83,4595.87,295.36,0.09398578,-0.16663781,0.19687037,0.96158236,0.3810152556499852,-0.36556603903396484,0.12359894411066784,83.47,225.76,74.04,1084.96,-38.9,-139.9,0.0,-897.79,5012.57,17.77,0.015658481,0.01117001,-0.05021228,0.99855334,-0.1001251838327788,0.023882467902865724,0.030163087626606955,-48.8,7.84,-13.4,1042.59,-76.57,-10.95,0.0,100.0,0.875,-0.359,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4948,190.27153,225.95,4903.27,-554.5,0.6932309,-0.35077912,0.4063025,0.48093987,39.93,-83.0,156.82,1603.36,-128.83,103.88,-1003.83,4595.87,295.36,0.09398578,-0.16663781,0.19687037,0.96158236,0.3810152556499852,-0.36556603903396484,0.12359894411066784,83.47,225.76,74.04,1084.96,-38.9,-139.9,0.0,-897.79,5012.57,17.77,0.015658481,0.01117001,-0.05021228,0.99855334,-0.1001251838327788,0.023882467902865724,0.030163087626606955,-48.8,7.84,-13.4,1042.59,-76.57,-10.95,0.0,100.0,0.875,-0.359,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
4949,190.30486,228.95,4898.99,-501.09,0.69965446,-0.34185606,0.42593968,0.46064457,39.93,-83.0,156.82,1601.72,-128.67,82.1,-1003.83,4595.87,295.36,0.09398578,-0.16663781,0.19687037,0.96158236,0.3810152556499852,-0.36556603903396484,0.12359894411066784,83.47,225.76,74.04,1084.96,-38.9,-139.9,0.0,-798.75,5003.8,16.74,-0.004038005,0.004221428,-0.052197564,0.9986197,-0.10447844198863432,0.008009739922139287,-0.008505934616462749,-29.45,-13.12,-1.58,1132.33,-107.63,-9.37,0.0,100.0,0.992,-0.32,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
