frame,time,Ball_z,Ball_y,Ball_x,French B4guette_x,French B4guette_y,French B4guette_z,User-63f82723dc_x,User-63f82723dc_y,User-63f82723dc_z,User-63f82723dc_boost,Sayonara_Sammy12_x,Sayonara_Sammy12_y,Sayonara_Sammy12_z,Sayonara_Sammy12_throttle,Sayonara_Sammy12_boost,GMON3YSTR8CASH_x,GMON3YSTR8CASH_y,GMON3YSTR8CASH_z,GMON3YSTR8CASH_boost,GMON3YSTR8CASH_throttle,French B4guette_throttle,GMON3YSTR8CASH_steer,User-63f82723dc_throttle,Sayonara_Sammy12_steer,French B4guette_boost,French B4guette_steer,French B4guette_handbrake,User-63f82723dc_steer,GMON3YSTR8CASH_handbrake,Sayonara_Sammy12_handbrake,User-63f82723dc_handbrake,French B4guette_jump,French B4guette_double_jump,User-63f82723dc_jump,User-63f82723dc_double_jump,Sayonara_Sammy12_jump,Sayonara_Sammy12_double_jump,GMON3YSTR8CASH_jump,GMON3YSTR8CASH_double_jump
85,14.995904,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.984,0.992,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
86,15.029237,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.984,0.992,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
87,15.06257,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.984,0.992,0.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
88,15.095902,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.992,0.992,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
89,15.129235,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.992,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
90,15.162568,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.992,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
91,15.195901,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.992,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
92,15.229234,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.984,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
93,15.262567,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.984,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
94,15.295904,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.984,0.992,0.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
95,15.329237,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.984,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
96,15.36257,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.984,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
97,15.395903,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
98,15.429235,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.984,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
99,15.462568,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
100,15.495902,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
101,15.529235,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
102,15.562568,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.984,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
103,15.595901,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.984,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
104,15.629234,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.984,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
105,15.662567,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
106,15.6959,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
107,15.729233,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.984,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
108,15.762566,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.984,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
109,15.795898,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.984,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
110,15.829231,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.984,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
111,15.862564,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.984,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
112,15.895897,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
113,15.92923,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.984,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
114,15.962563,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
115,15.995895,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.992,0.992,0.0,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
116,16.029236,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.992,0.992,0.992,0.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
117,16.062576,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.984,0.992,0.992,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
118,16.095917,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.992,0.992,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
119,16.129257,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.992,0.992,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
120,16.162598,92.74,0.0,0.0,-2048.0,2560.0,17.01,2048.0,-2560.0,17.01,33.0,-256.0,-3840.0,17.01,0.992,33.0,256.0,3840.0,17.01,33.0,0.992,0.992,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
121,16.196201,92.74,0.0,0.0,-2047.62,2559.62,17.01,2047.62,-2559.62,17.01,33.0,-256.0,-3839.67,17.01,0.992,33.0,256.09,3839.69,17.01,33.0,0.992,0.992,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
122,16.229542,92.74,0.0,0.0,-2047.62,2559.62,17.01,2047.62,-2559.62,17.01,33.0,-256.0,-3839.67,17.01,0.992,33.0,256.09,3839.69,17.01,33.0,0.992,0.992,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
123,16.262882,92.74,0.0,0.0,-2047.62,2559.62,17.01,2047.62,-2559.62,17.01,33.0,-256.0,-3839.67,17.01,0.992,33.0,256.09,3839.69,17.01,33.0,0.992,0.992,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
124,16.296223,92.74,0.0,0.0,-2036.8,2548.8,17.01,2036.8,-2548.8,17.01,33.0,-255.99,-3830.23,17.01,0.992,33.0,258.55,3828.99,17.01,33.0,0.992,0.992,0.992,0.992,-0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
125,16.329563,92.74,0.0,0.0,-2036.8,2548.8,17.01,2036.8,-2548.8,17.01,33.0,-255.99,-3830.23,17.01,0.992,33.0,258.55,3828.99,17.01,33.0,0.992,0.992,0.992,0.992,-0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
126,16.362904,92.74,0.0,0.0,-2014.98,2526.98,17.01,2014.98,-2526.98,17.01,33.0,-254.75,-3811.39,17.01,0.992,33.0,265.18,3803.4,17.01,33.0,0.992,0.992,0.992,0.992,-0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
127,16.396278,92.74,0.0,0.0,-2014.98,2526.98,17.01,2014.98,-2526.98,17.01,33.0,-254.75,-3811.39,17.01,0.992,33.0,265.18,3803.4,17.01,33.0,0.992,0.992,0.992,0.992,-0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
128,16.429619,92.74,0.0,0.0,-1989.96,2501.96,17.01,1989.96,-2501.96,17.01,33.0,-253.2,-3789.78,17.01,0.992,33.0,265.18,3803.4,17.01,33.0,0.992,0.992,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
129,16.46296,92.74,0.0,0.0,-1975.09,2487.09,17.01,1975.09,-2487.09,17.01,33.0,-252.42,-3776.91,17.01,0.992,33.0,283.17,3755.65,17.01,33.0,0.992,0.992,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
130,16.4963,92.74,0.0,0.0,-1975.09,2487.09,17.01,1975.09,-2487.09,17.01,33.0,-252.42,-3776.91,17.01,0.992,33.0,283.17,3755.65,17.01,33.0,0.992,0.992,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
131,16.529697,92.74,0.0,0.0,-1949.98,2461.98,17.01,1949.98,-2461.98,17.01,33.0,-251.08,-3755.14,17.01,0.992,33.0,304.43,3716.43,17.01,33.0,0.992,0.992,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
132,16.564087,92.74,0.0,0.0,-1949.98,2461.98,17.01,1949.98,-2461.98,17.01,33.0,-251.08,-3755.14,17.01,0.992,33.0,318.53,3695.52,17.01,33.0,0.992,0.992,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
133,16.60028,92.74,0.0,0.0,-1891.1,2401.66,17.01,1890.26,-2402.26,17.01,32.0,-247.72,-3703.34,17.01,0.992,33.0,344.49,3663.55,17.01,33.0,0.992,0.992,0.992,0.992,0.0,31.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
134,16.634901,92.74,0.0,0.0,-1885.96,2395.88,17.01,1884.74,-2396.74,17.01,32.0,-247.72,-3703.34,17.01,0.992,33.0,349.4,3658.22,17.01,33.0,0.992,0.992,0.992,0.992,0.0,31.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
135,16.668242,92.74,0.0,0.0,-1855.04,2358.4,17.01,1849.97,-2361.97,17.01,32.0,-245.15,-3668.37,21.98,0.992,33.0,349.4,3658.22,17.01,33.0,0.992,0.992,0.992,0.992,-0.297,31.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
136,16.701582,92.74,0.0,0.0,-1844.83,2344.8,17.01,1837.77,-2349.77,17.01,32.0,-244.2,-3657.76,27.08,0.992,33.0,349.4,3658.22,17.01,33.0,0.992,0.992,0.992,0.992,0.0,31.0,-1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
137,16.734922,92.74,0.0,0.0,-1844.83,2344.8,17.01,1837.77,-2349.77,17.01,32.0,-244.2,-3657.76,27.08,0.992,33.0,421.58,3597.15,17.01,33.0,0.992,0.992,0.992,0.992,0.0,31.0,-1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
138,16.768263,92.74,0.0,0.0,-1795.64,2268.78,37.67,1772.37,-2284.37,17.01,32.0,-239.5,-3602.96,55.22,0.992,33.0,421.58,3597.15,17.01,33.0,0.992,0.992,0.992,0.992,0.0,31.0,0.422,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0
139,16.801603,92.74,0.0,0.0,-1795.64,2268.78,37.67,1772.37,-2284.37,17.01,32.0,-239.5,-3602.96,55.22,0.992,33.0,421.58,3597.15,17.01,14.0,0.992,0.992,0.992,0.992,0.0,31.0,0.422,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
140,16.835,92.74,0.0,0.0,-1795.64,2268.78,37.67,1772.37,-2284.37,17.01,32.0,-239.5,-3602.96,55.22,0.992,33.0,421.58,3597.15,17.01,14.0,0.992,0.992,0.992,0.992,0.0,31.0,0.422,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
141,16.86834,92.74,0.0,0.0,-1755.32,2201.87,59.86,1715.1,-2227.1,17.01,32.0,-229.78,-3499.15,88.36,0.992,33.0,516.02,3548.45,17.01,14.0,0.992,0.992,0.992,0.992,0.0,31.0,0.898,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0
142,16.90168,92.74,0.0,0.0,-1755.32,2201.87,59.86,1715.1,-2227.1,17.01,32.0,-226.08,-3460.28,97.9,0.992,33.0,603.89,3524.66,17.01,14.0,0.984,0.992,0.992,0.992,-0.023,31.0,0.898,1.0,0.992,0.0,0.0,0.0,0,0,0,0,0,0,0,0
143,16.93502,92.74,0.0,0.0,-1630.74,2087.09,87.53,1621.63,-2133.63,17.01,32.0,-222.36,-3421.35,106.68,0.992,33.0,603.89,3524.66,17.01,14.0,0.984,0.992,0.992,0.992,-0.078,31.0,0.977,1.0,0.992,0.0,0.0,0.0,0,1,0,0,0,0,0,0
144,16.96836,92.74,0.0,0.0,-1630.74,2087.09,87.53,1605.16,-2117.27,17.01,32.0,-220.5,-3401.87,110.05,0.992,33.0,677.36,3518.22,17.01,14.0,0.992,0.992,0.633,0.992,-0.109,31.0,0.977,1.0,0.992,0.0,0.0,0.0,0,0,0,0,0,0,0,0
145,17.001703,92.74,0.0,0.0,-1543.25,2004.57,100.46,1605.16,-2117.27,17.01,32.0,-220.5,-3401.87,110.05,0.992,33.0,695.97,3518.42,21.98,14.0,0.992,0.992,0.469,0.992,-0.109,31.0,0.992,0.0,0.992,0.0,0.0,0.0,0,1,0,0,0,0,1,0
146,17.035065,92.74,0.0,0.0,-1521.4,1983.26,101.24,1535.17,-2052.38,17.01,32.0,-213.06,-3323.89,111.51,0.992,33.0,695.97,3518.42,21.98,14.0,0.992,0.992,0.469,0.992,-0.164,31.0,0.992,0.0,0.961,0.0,0.0,0.0,0,0,0,0,0,0,0,0
147,17.068405,92.74,0.0,0.0,-1521.4,1983.26,101.24,1535.17,-2052.38,17.01,32.0,-213.06,-3323.89,111.51,0.992,33.0,789.36,3525.67,49.16,14.0,0.984,0.992,0.227,0.992,-0.164,31.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
148,17.101746,92.74,0.0,0.0,-1413.06,1872.73,99.99,1436.67,-1975.61,29.66,32.0,-203.76,-3226.46,110.18,0.992,33.0,789.36,3525.67,49.16,14.0,0.984,0.992,0.227,0.938,0.0,31.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
149,17.135086,92.74,0.0,0.0,-1413.06,1872.73,99.99,1436.67,-1975.61,29.66,32.0,-203.76,-3226.46,110.18,0.992,33.0,864.41,3532.31,71.11,14.0,0.992,0.992,0.242,0.992,0.0,31.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
150,17.168427,92.74,0.0,0.0,-1328.41,1779.85,98.42,1436.67,-1975.61,29.66,32.0,-203.76,-3226.46,110.18,0.992,33.0,889.7,3539.49,76.14,14.0,0.984,0.992,0.211,0.992,0.0,31.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
151,17.201767,92.74,0.0,0.0,-1297.33,1744.04,97.89,1322.37,-1881.74,56.84,32.0,-193.6,-3119.62,108.65,0.992,33.0,889.7,3539.49,76.14,14.0,0.984,0.992,0.211,0.992,-0.438,31.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
152,17.235107,92.74,0.0,0.0,-1297.33,1744.04,97.89,1322.37,-1881.74,56.84,32.0,-193.6,-3119.62,108.65,0.992,33.0,1003.69,3571.9,96.48,14.0,0.984,0.992,0.0,0.992,-0.438,10.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
153,17.268448,92.74,0.0,0.0,-1215.83,1646.88,96.71,1252.68,-1771.04,73.15,32.0,-186.24,-3042.23,107.61,0.992,33.0,1054.44,3586.34,104.28,14.0,0.992,0.992,-0.102,0.992,-0.391,10.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
154,17.301788,92.74,0.0,0.0,-1215.83,1646.88,96.71,1252.68,-1771.04,73.15,32.0,-186.24,-3042.23,107.61,0.992,33.0,1105.24,3600.78,110.7,14.0,0.992,0.992,-0.203,0.992,-0.391,10.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
155,17.335129,92.74,0.0,0.0,-1134.66,1549.35,95.67,1252.68,-1771.04,73.15,32.0,-186.24,-3042.23,107.61,0.992,33.0,1130.65,3608.0,111.72,14.0,0.992,0.992,-0.234,0.625,-0.391,10.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
156,17.36847,92.74,0.0,0.0,-1114.4,1524.93,95.41,1159.44,-1630.19,87.98,32.0,-177.09,-2945.9,106.37,0.992,33.0,1130.65,3608.0,111.72,14.0,0.992,0.992,-0.234,0.195,0.0,10.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
157,17.40181,92.74,0.0,0.0,-1114.4,1524.93,95.41,1159.44,-1630.19,87.98,5.0,-177.09,-2945.9,106.37,0.992,33.0,1245.06,3640.48,111.39,14.0,0.992,0.992,-0.094,0.0,0.0,10.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
158,17.43515,92.74,0.0,0.0,-1003.12,1390.39,94.08,1049.04,-1472.0,87.76,5.0,-167.08,-2840.31,105.05,0.992,45.0,1245.06,3640.48,111.39,14.0,0.992,0.992,-0.094,0.0,0.0,10.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
159,17.46849,92.74,0.0,0.0,-1003.12,1390.39,94.08,1049.04,-1472.0,87.76,5.0,-167.08,-2840.31,105.05,0.992,45.0,1372.16,3676.4,110.0,14.0,0.984,0.992,0.0,0.0,0.0,10.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
160,17.501831,92.74,0.0,0.0,-922.32,1292.27,93.12,1049.04,-1472.0,87.76,5.0,-159.8,-2763.59,103.25,0.992,45.0,1397.56,3683.55,109.72,14.0,0.992,0.992,0.0,0.0,0.0,10.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
161,17.535172,92.74,0.0,0.0,-922.32,1292.27,93.12,945.24,-1326.8,86.46,5.0,-159.8,-2763.59,103.25,0.992,45.0,1397.56,3683.55,109.72,14.0,0.992,0.992,0.0,0.0,0.0,10.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
162,17.568512,92.74,0.0,0.0,-922.32,1292.27,93.12,893.34,-1254.2,85.81,5.0,-159.8,-2763.59,103.25,0.992,45.0,1511.78,3715.53,108.52,14.0,0.984,0.992,0.0,0.0,0.0,10.0,0.992,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
163,17.601866,92.74,0.0,0.0,-811.28,1156.95,88.96,851.82,-1196.12,85.29,5.0,-149.79,-2657.96,96.61,0.992,45.0,1511.78,3715.53,108.52,14.0,0.984,0.992,0.0,0.0,0.0,10.0,0.094,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
164,17.635206,92.74,0.0,0.0,-811.28,1156.95,88.96,810.3,-1138.04,84.77,5.0,-149.79,-2657.96,96.61,0.992,45.0,1511.78,3715.53,108.52,14.0,0.984,0.992,0.0,0.0,0.0,10.0,0.094,0.0,-1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0
165,17.668547,92.74,0.0,0.0,-811.28,1156.95,88.96,810.3,-1138.04,84.77,5.0,-149.79,-2657.96,96.61,0.992,45.0,1651.08,3754.22,107.13,14.0,0.992,0.992,0.0,0.0,0.0,10.0,0.094,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
166,17.701887,92.74,0.0,0.0,-710.28,1033.51,80.67,748.02,-1050.92,83.99,5.0,-140.69,-2561.67,86.24,0.992,45.0,1689.03,3764.7,106.77,14.0,0.984,0.992,0.0,0.0,0.0,10.0,0.977,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
167,17.735228,92.74,0.0,0.0,-710.28,1033.51,80.67,748.02,-1050.92,83.99,5.0,-140.69,-2561.67,86.24,0.992,45.0,1777.51,3789.08,105.93,14.0,0.992,0.992,0.0,0.0,0.0,10.0,0.977,0.0,-1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0
168,17.768568,92.74,0.0,0.0,-599.06,897.26,66.55,633.84,-891.2,82.56,5.0,-130.62,-2455.33,69.95,0.992,45.0,1828.07,3802.97,105.45,14.0,0.984,0.992,0.0,0.0,0.0,10.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
169,17.802465,92.74,0.0,0.0,-599.06,897.26,66.55,633.84,-891.2,82.56,5.0,-130.62,-2455.33,69.95,0.992,45.0,1828.07,3802.97,105.45,14.0,0.984,0.992,0.0,0.0,0.0,10.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0
